uei,field_name,domain_name,share
VGJHK59NMPK9,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0002601
VGJHK59NMPK9,Health Professions,Health Sciences,0.0001721
VGJHK59NMPK9,Agricultural and Biological Sciences,Life Sciences,0.0001612
VGJHK59NMPK9,Medicine,Health Sciences,0.0001073
VLQKFEEJ3NE9,Medicine,Health Sciences,0.1083481
VLQKFEEJ3NE9,Immunology and Microbiology,Life Sciences,0.0188938
VLQKFEEJ3NE9,Social Sciences,Social Sciences,0.0056064
VLQKFEEJ3NE9,Health Professions,Health Sciences,0.0032552
VQ5WK498QDC6,Arts and Humanities,Social Sciences,0.006772500000000001
VQ5WK498QDC6,Social Sciences,Social Sciences,0.0032859000000000005
VQ5WK498QDC6,Earth and Planetary Sciences,Physical Sciences,0.0005388
VQ5WK498QDC6,Engineering,Physical Sciences,0.0003703
VQ5WK498QDC6,"Economics, Econometrics and Finance",Social Sciences,7.3e-05
VQ5WK498QDC6,"Business, Management and Accounting",Social Sciences,5.93e-05
VQ5WK498QDC6,Medicine,Health Sciences,5.32e-05
VQ5WK498QDC6,Computer Science,Physical Sciences,4.48e-05
VRAASTY11EA3,Medicine,Health Sciences,0.03648669999999999
VRAASTY11EA3,Health Professions,Health Sciences,0.0088404
VRAASTY11EA3,Immunology and Microbiology,Life Sciences,0.0056908
VRAASTY11EA3,Social Sciences,Social Sciences,0.0051018
VRAASTY11EA3,"Economics, Econometrics and Finance",Social Sciences,0.0022286
VRAASTY11EA3,Decision Sciences,Social Sciences,0.0018544
VRAASTY11EA3,Nursing,Health Sciences,0.0013231
VUYJL5Q7YCZ3,Medicine,Health Sciences,0.0387025
VUYJL5Q7YCZ3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0023667000000000002
VUYJL5Q7YCZ3,Nursing,Health Sciences,0.0011167
VXUFPE4MCZH5,Physics and Astronomy,Physical Sciences,0.18936570000000003
VXUFPE4MCZH5,Environmental Science,Physical Sciences,0.032741400000000004
VXUFPE4MCZH5,Earth and Planetary Sciences,Physical Sciences,0.0101026
VXUFPE4MCZH5,Computer Science,Physical Sciences,0.0082359
VXUFPE4MCZH5,Engineering,Physical Sciences,0.0051129
W6Q8XJV41Z98,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.007590800000000002
W6Q8XJV41Z98,Social Sciences,Social Sciences,0.00133
W6Q8XJV41Z98,Engineering,Physical Sciences,0.0011909
W6Q8XJV41Z98,Physics and Astronomy,Physical Sciences,0.0007193
W6Q8XJV41Z98,Chemistry,Physical Sciences,0.0006506
W6Q8XJV41Z98,Medicine,Health Sciences,0.0005828999999999999
W6Q8XJV41Z98,Immunology and Microbiology,Life Sciences,0.0003656
W8LKB16HV1K5,Agricultural and Biological Sciences,Life Sciences,0.0097858
W8LKB16HV1K5,Social Sciences,Social Sciences,0.004578199999999999
W8LKB16HV1K5,Environmental Science,Physical Sciences,0.0038705
W8LKB16HV1K5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0013022
W8LKB16HV1K5,Medicine,Health Sciences,0.0009817
W8LKB16HV1K5,Engineering,Physical Sciences,0.0008246
W8LKB16HV1K5,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0008028
W8LKB16HV1K5,Psychology,Social Sciences,0.0007951
W8LKB16HV1K5,Computer Science,Physical Sciences,0.0007686
W8XEAJDKMXH3,Computer Science,Physical Sciences,0.1052688
W8XEAJDKMXH3,Mathematics,Physical Sciences,0.0506137
W8XEAJDKMXH3,Engineering,Physical Sciences,0.0432627
W8XEAJDKMXH3,Physics and Astronomy,Physical Sciences,0.038193899999999996
W8XEAJDKMXH3,Agricultural and Biological Sciences,Life Sciences,0.0361265
W8XEAJDKMXH3,Social Sciences,Social Sciences,0.0128371
W8XEAJDKMXH3,Decision Sciences,Social Sciences,0.0121827
W8XEAJDKMXH3,Medicine,Health Sciences,0.0120801
W8XEAJDKMXH3,Psychology,Social Sciences,0.010707
WCUGNQQ8DZU1,Social Sciences,Social Sciences,0.04746410000000001
WCUGNQQ8DZU1,Psychology,Social Sciences,0.0135145
WCUGNQQ8DZU1,"Business, Management and Accounting",Social Sciences,0.010138600000000001
WCUGNQQ8DZU1,Health Professions,Health Sciences,0.0068286
WCUGNQQ8DZU1,Arts and Humanities,Social Sciences,0.0038048
WCUGNQQ8DZU1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0031144
WCUGNQQ8DZU1,"Economics, Econometrics and Finance",Social Sciences,0.002448
WFVHMSF6BU45,Chemistry,Physical Sciences,0.0067455
WFVHMSF6BU45,Materials Science,Physical Sciences,0.0028631
WFVHMSF6BU45,Computer Science,Physical Sciences,0.0025817
WFVHMSF6BU45,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0025814
WFVHMSF6BU45,Engineering,Physical Sciences,0.0019628000000000002
WFVHMSF6BU45,Environmental Science,Physical Sciences,0.0017979
WFVHMSF6BU45,Social Sciences,Social Sciences,0.0013988999999999998
WFVHMSF6BU45,Medicine,Health Sciences,0.0008941
WFVHMSF6BU45,Physics and Astronomy,Physical Sciences,0.000833
WFVHMSF6BU45,Health Professions,Health Sciences,0.0006514
WK63UJ11C2H7,Medicine,Health Sciences,0.0510143
WK63UJ11C2H7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0140406
WK63UJ11C2H7,Immunology and Microbiology,Life Sciences,0.0050106
WK63UJ11C2H7,Social Sciences,Social Sciences,0.0019811
WKPTJDWG2C68,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.019785300000000002
WKPTJDWG2C68,Medicine,Health Sciences,0.0021011
WKPTJDWG2C68,Neuroscience,Life Sciences,0.0004244
WL9FLBRVPJJ7,Medicine,Health Sciences,0.0656356
WL9FLBRVPJJ7,Nursing,Health Sciences,0.025355799999999998
WL9FLBRVPJJ7,Veterinary,Health Sciences,0.0196859
WL9FLBRVPJJ7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0184565
WL9FLBRVPJJ7,Materials Science,Physical Sciences,0.0170505
WL9FLBRVPJJ7,Engineering,Physical Sciences,0.015286
WL9FLBRVPJJ7,Health Professions,Health Sciences,0.0125437
WL9FLBRVPJJ7,Social Sciences,Social Sciences,0.0066099
WL9FLBRVPJJ7,Physics and Astronomy,Physical Sciences,0.0052316
WLDGTNCFFJZ3,Environmental Science,Physical Sciences,0.0032576999999999997
WLDGTNCFFJZ3,Earth and Planetary Sciences,Physical Sciences,0.0023498
WLDGTNCFFJZ3,Social Sciences,Social Sciences,0.0010625
WLDGTNCFFJZ3,Engineering,Physical Sciences,0.0009130000000000001
WLDGTNCFFJZ3,Arts and Humanities,Social Sciences,0.0005002
WLDGTNCFFJZ3,Physics and Astronomy,Physical Sciences,0.0002818
WLDGTNCFFJZ3,Psychology,Social Sciences,0.0002598
WMHWCFJNAJL3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0146257
WMHWCFJNAJL3,Medicine,Health Sciences,0.0132679
WMHWCFJNAJL3,Neuroscience,Life Sciences,0.0044948
WMHWCFJNAJL3,Chemistry,Physical Sciences,0.0007881
WMHWCFJNAJL3,Immunology and Microbiology,Life Sciences,0.0006332
WNTPS995QBM7,Health Professions,Health Sciences,0.032949099999999995
WNTPS995QBM7,Computer Science,Physical Sciences,0.0265781
WNTPS995QBM7,Social Sciences,Social Sciences,0.0259755
WNTPS995QBM7,Psychology,Social Sciences,0.024301800000000002
WNTPS995QBM7,Medicine,Health Sciences,0.017217299999999998
WNTPS995QBM7,Physics and Astronomy,Physical Sciences,0.0114348
WNTPS995QBM7,"Economics, Econometrics and Finance",Social Sciences,0.010683
WNTPS995QBM7,Mathematics,Physical Sciences,0.009444600000000001
WNTPS995QBM7,Engineering,Physical Sciences,0.0087515
WQNERYY3BK94,Social Sciences,Social Sciences,0.0007535999999999999
WQNERYY3BK94,Engineering,Physical Sciences,0.0006846999999999999
WQNERYY3BK94,Arts and Humanities,Social Sciences,0.00042479999999999997
WQNERYY3BK94,"Business, Management and Accounting",Social Sciences,0.0001399
WQNERYY3BK94,Medicine,Health Sciences,0.0001271
WQNERYY3BK94,Agricultural and Biological Sciences,Life Sciences,0.00011190000000000001
WQNERYY3BK94,Environmental Science,Physical Sciences,5.24e-05
WS29EMGEVEJ4,Medicine,Health Sciences,0.001642
WS29EMGEVEJ4,Health Professions,Health Sciences,0.0001031
WS29EMGEVEJ4,Neuroscience,Life Sciences,8.8e-05
WS29EMGEVEJ4,Environmental Science,Physical Sciences,8.16e-05
WS29EMGEVEJ4,"Biochemistry, Genetics and Molecular Biology",Life Sciences,7.48e-05
WS29EMGEVEJ4,Dentistry,Health Sciences,6.7e-05
WS29EMGEVEJ4,Arts and Humanities,Social Sciences,6.69e-05
WS29EMGEVEJ4,Psychology,Social Sciences,6.39e-05
WUWGNMBAHKG2,Computer Science,Physical Sciences,0.0007215
WUWGNMBAHKG2,Social Sciences,Social Sciences,0.0005006
WUWGNMBAHKG2,Neuroscience,Life Sciences,0.00046049999999999997
WUWGNMBAHKG2,Engineering,Physical Sciences,0.0003706
WUWGNMBAHKG2,Agricultural and Biological Sciences,Life Sciences,0.000362
WUWGNMBAHKG2,Earth and Planetary Sciences,Physical Sciences,0.0003543
WUWGNMBAHKG2,"Business, Management and Accounting",Social Sciences,0.0002365
WUWGNMBAHKG2,Psychology,Social Sciences,0.0001951
WUWGNMBAHKG2,Medicine,Health Sciences,0.0001427
WUWGNMBAHKG2,Decision Sciences,Social Sciences,0.0001108
WUWGNMBAHKG2,Immunology and Microbiology,Life Sciences,0.000108
WUWGNMBAHKG2,Arts and Humanities,Social Sciences,9.62e-05
WUWGNMBAHKG2,Physics and Astronomy,Physical Sciences,9.55e-05
WWH4L4GKKW58,Social Sciences,Social Sciences,0.0071551
WWH4L4GKKW58,Computer Science,Physical Sciences,0.0019045
WWH4L4GKKW58,Mathematics,Physical Sciences,0.0015964
WWH4L4GKKW58,Decision Sciences,Social Sciences,0.0013399
WWH4L4GKKW58,Medicine,Health Sciences,0.0010684
WWH4L4GKKW58,Psychology,Social Sciences,0.0005975
WWH4L4GKKW58,Agricultural and Biological Sciences,Life Sciences,0.0004855
WWH4L4GKKW58,Health Professions,Health Sciences,0.0004701
X1M1PN3KG3E7,Physics and Astronomy,Physical Sciences,0.0617464
X1M1PN3KG3E7,Veterinary,Health Sciences,0.0484434
X1M1PN3KG3E7,Engineering,Physical Sciences,0.0450453
X1M1PN3KG3E7,Agricultural and Biological Sciences,Life Sciences,0.030398
X1M1PN3KG3E7,Medicine,Health Sciences,0.025847000000000002
X1M1PN3KG3E7,Materials Science,Physical Sciences,0.0135793
X1M1PN3KG3E7,Environmental Science,Physical Sciences,0.010655
X59NJBFL8BJ3,Medicine,Health Sciences,0.051284299999999984
X59NJBFL8BJ3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.013486000000000001
X59NJBFL8BJ3,Nursing,Health Sciences,0.006024
X59NJBFL8BJ3,Neuroscience,Life Sciences,0.0047497
X59NJBFL8BJ3,Social Sciences,Social Sciences,0.0021327
X5S7PNXMJMC7,Medicine,Health Sciences,0.011281300000000001
X5S7PNXMJMC7,Health Professions,Health Sciences,0.0063797
X5S7PNXMJMC7,Social Sciences,Social Sciences,0.0047052
X5S7PNXMJMC7,Neuroscience,Life Sciences,0.0016833
X5S7PNXMJMC7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0009972
X5S7PNXMJMC7,Psychology,Social Sciences,0.0009423
X5S7PNXMJMC7,Nursing,Health Sciences,0.0007889
X5S7PNXMJMC7,Immunology and Microbiology,Life Sciences,0.0007621
XA77NAJYELF1,Physics and Astronomy,Physical Sciences,0.0209267
XA77NAJYELF1,Engineering,Physical Sciences,0.0172297
XA77NAJYELF1,Earth and Planetary Sciences,Physical Sciences,0.0103034
XA77NAJYELF1,Psychology,Social Sciences,0.010032600000000001
XA77NAJYELF1,Materials Science,Physical Sciences,0.0079401
XA77NAJYELF1,Social Sciences,Social Sciences,0.005386
XA77NAJYELF1,Neuroscience,Life Sciences,0.0022348
XA77NAJYELF1,"Business, Management and Accounting",Social Sciences,0.0020244
XA77NAJYELF1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0018258
XAJWT43U55A3,Medicine,Health Sciences,0.033094700000000005
XAJWT43U55A3,Neuroscience,Life Sciences,0.0184518
XAJWT43U55A3,Engineering,Physical Sciences,0.0128969
XAJWT43U55A3,Health Professions,Health Sciences,0.0069110000000000005
XAJWT43U55A3,Psychology,Social Sciences,0.0014142
XAJWT43U55A3,Social Sciences,Social Sciences,0.0008596
XCPKWEM58CV5,Medicine,Health Sciences,0.00549
XCPKWEM58CV5,Engineering,Physical Sciences,0.0014699000000000001
XCPKWEM58CV5,Environmental Science,Physical Sciences,0.0011541
XCPKWEM58CV5,Social Sciences,Social Sciences,0.0005209
XCPKWEM58CV5,Immunology and Microbiology,Life Sciences,0.0004593
XCPKWEM58CV5,Agricultural and Biological Sciences,Life Sciences,0.000237
XCPKWEM58CV5,Computer Science,Physical Sciences,0.0002087
XCPKWEM58CV5,"Business, Management and Accounting",Social Sciences,0.0001878
XF3XM9642N96,Psychology,Social Sciences,0.024651399999999997
XF3XM9642N96,Medicine,Health Sciences,0.0200919
XF3XM9642N96,Materials Science,Physical Sciences,0.0130665
XF3XM9642N96,Social Sciences,Social Sciences,0.011445299999999999
XF3XM9642N96,Arts and Humanities,Social Sciences,0.0081239
XF3XM9642N96,Engineering,Physical Sciences,0.0081231
XF3XM9642N96,Neuroscience,Life Sciences,0.007838399999999999
XF3XM9642N96,Computer Science,Physical Sciences,0.0074923
XF3XM9642N96,Health Professions,Health Sciences,0.0064674
XF3XM9642N96,Environmental Science,Physical Sciences,0.003667
XJ7MMPHBMGM7,Medicine,Health Sciences,0.0667591
XJ7MMPHBMGM7,Health Professions,Health Sciences,0.006995899999999999
XJ7MMPHBMGM7,Social Sciences,Social Sciences,0.003602
XJ7MMPHBMGM7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.002924
XJ7MMPHBMGM7,Psychology,Social Sciences,0.0025811
XJUCJAYJWYV1,Psychology,Social Sciences,0.0020589000000000002
XJUCJAYJWYV1,Medicine,Health Sciences,0.0016998
XJUCJAYJWYV1,Neuroscience,Life Sciences,0.0008948
XJUCJAYJWYV1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0007813
XJUCJAYJWYV1,Chemistry,Physical Sciences,0.0003931
XJUCJAYJWYV1,Engineering,Physical Sciences,0.0003804
XJUCJAYJWYV1,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0003323
XNAKYW3FTSE1,Social Sciences,Social Sciences,0.0004681
XNAKYW3FTSE1,Agricultural and Biological Sciences,Life Sciences,8.060000000000001e-05
XNAKYW3FTSE1,Materials Science,Physical Sciences,7.67e-05
XNAKYW3FTSE1,Decision Sciences,Social Sciences,7.65e-05
XNAKYW3FTSE1,Computer Science,Physical Sciences,7.31e-05
XNAKYW3FTSE1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,7.13e-05
XNAKYW3FTSE1,Psychology,Social Sciences,6.26e-05
XNAKYW3FTSE1,Health Professions,Health Sciences,4.67e-05
XNAKYW3FTSE1,Neuroscience,Life Sciences,4.4e-05
XNAKYW3FTSE1,Mathematics,Physical Sciences,4.12e-05
XNAKYW3FTSE1,"Business, Management and Accounting",Social Sciences,4.02e-05
XNAKYW3FTSE1,Environmental Science,Physical Sciences,3.64e-05
XNAKYW3FTSE1,Arts and Humanities,Social Sciences,3.49e-05
XNAKYW3FTSE1,Medicine,Health Sciences,2.86e-05
XNY5ULPU8EN6,Medicine,Health Sciences,0.06355809999999999
XNY5ULPU8EN6,Immunology and Microbiology,Life Sciences,0.009541399999999998
XNY5ULPU8EN6,Nursing,Health Sciences,0.0088208
XNY5ULPU8EN6,Social Sciences,Social Sciences,0.0082565
XNY5ULPU8EN6,Psychology,Social Sciences,0.007953499999999999
XNY5ULPU8EN6,Chemistry,Physical Sciences,0.0058794
XNY5ULPU8EN6,Arts and Humanities,Social Sciences,0.0054239
XNY5ULPU8EN6,"Business, Management and Accounting",Social Sciences,0.0051849
XNY5ULPU8EN6,Neuroscience,Life Sciences,0.0047933
XNY5ULPU8EN6,Health Professions,Health Sciences,0.0042978
XNY5ULPU8EN6,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.004131
XNY5ULPU8EN6,Mathematics,Physical Sciences,0.004083
XQJNZNQZAFP3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0038292
XQJNZNQZAFP3,Medicine,Health Sciences,0.0007015000000000001
XQJNZNQZAFP3,Agricultural and Biological Sciences,Life Sciences,0.0005333
XQJNZNQZAFP3,Immunology and Microbiology,Life Sciences,0.0005193999999999999
XQJNZNQZAFP3,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences,0.0002312
XQQJEDK7JC21,Social Sciences,Social Sciences,0.0297468
XQQJEDK7JC21,Arts and Humanities,Social Sciences,0.0139589
XQQJEDK7JC21,Medicine,Health Sciences,0.0057161
XQQJEDK7JC21,Agricultural and Biological Sciences,Life Sciences,0.0014767
XQQJEDK7JC21,Health Professions,Health Sciences,0.001286
XQQJEDK7JC21,Psychology,Social Sciences,0.0008799
XR6LMXNKDJJ1,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0516877
XR6LMXNKDJJ1,Medicine,Health Sciences,0.0044509
XR6LMXNKDJJ1,Immunology and Microbiology,Life Sciences,0.0035372
XRJSGX384TD6,Agricultural and Biological Sciences,Life Sciences,0.1146903
XRJSGX384TD6,Earth and Planetary Sciences,Physical Sciences,0.034526600000000005
XRJSGX384TD6,Environmental Science,Physical Sciences,0.0237758
XRJSGX384TD6,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0219525
XRJSGX384TD6,Veterinary,Health Sciences,0.0131633
XRJSGX384TD6,Immunology and Microbiology,Life Sciences,0.0082678
Y28BEBJ4MNU7,Social Sciences,Social Sciences,0.0025716
Y28BEBJ4MNU7,"Business, Management and Accounting",Social Sciences,0.0006147
Y28BEBJ4MNU7,Agricultural and Biological Sciences,Life Sciences,0.0006009
Y28BEBJ4MNU7,Arts and Humanities,Social Sciences,0.0004967999999999999
Y28BEBJ4MNU7,Mathematics,Physical Sciences,0.000322
Y28BEBJ4MNU7,Environmental Science,Physical Sciences,0.0002582
Y28BEBJ4MNU7,Neuroscience,Life Sciences,0.0001895
Y28BEBJ4MNU7,"Economics, Econometrics and Finance",Social Sciences,0.000125
Y28BEBJ4MNU7,Immunology and Microbiology,Life Sciences,0.0001106
Y28BEBJ4MNU7,Psychology,Social Sciences,9.65e-05
Y2K4F9RPRRG7,Medicine,Health Sciences,0.3179989
Y2K4F9RPRRG7,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.05173030000000001
Y6MGH342N169,Agricultural and Biological Sciences,Life Sciences,0.0512692
Y6MGH342N169,Mathematics,Physical Sciences,0.030602900000000002
Y6MGH342N169,Social Sciences,Social Sciences,0.0292122
Y6MGH342N169,Psychology,Social Sciences,0.0253346
Y6MGH342N169,Medicine,Health Sciences,0.0144287
Y6MGH342N169,Environmental Science,Physical Sciences,0.009236
Y6MGH342N169,Veterinary,Health Sciences,0.0087571
Y6MGH342N169,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0058377
Y6MGH342N169,Arts and Humanities,Social Sciences,0.0058014
Y6MGH342N169,Neuroscience,Life Sciences,0.005646
Y8CWNJRCNN91,Computer Science,Physical Sciences,0.1052688
Y8CWNJRCNN91,Mathematics,Physical Sciences,0.0506137
Y8CWNJRCNN91,Engineering,Physical Sciences,0.0432627
Y8CWNJRCNN91,Physics and Astronomy,Physical Sciences,0.038193899999999996
Y8CWNJRCNN91,Agricultural and Biological Sciences,Life Sciences,0.0361265
Y8CWNJRCNN91,Social Sciences,Social Sciences,0.0128371
Y8CWNJRCNN91,Decision Sciences,Social Sciences,0.0121827
Y8CWNJRCNN91,Medicine,Health Sciences,0.0120801
Y8CWNJRCNN91,Psychology,Social Sciences,0.010707
YEZEE8W5JKA3,Earth and Planetary Sciences,Physical Sciences,0.013293999999999997
YEZEE8W5JKA3,Environmental Science,Physical Sciences,0.0071127
YEZEE8W5JKA3,Engineering,Physical Sciences,0.003077
YEZEE8W5JKA3,Physics and Astronomy,Physical Sciences,0.0011442
YEZEE8W5JKA3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0007372
YEZEE8W5JKA3,"Business, Management and Accounting",Social Sciences,0.0004485
YEZEE8W5JKA3,Social Sciences,Social Sciences,0.0004148
YGWAZMUHLGQ3,Psychology,Social Sciences,0.012699300000000002
YGWAZMUHLGQ3,Medicine,Health Sciences,0.005430600000000001
YGWAZMUHLGQ3,Social Sciences,Social Sciences,0.0052508
YGWAZMUHLGQ3,Health Professions,Health Sciences,0.0026752
YGWAZMUHLGQ3,Mathematics,Physical Sciences,0.0010534
YH86RTW2YVJ4,Social Sciences,Social Sciences,0.10987079999999999
YH86RTW2YVJ4,"Business, Management and Accounting",Social Sciences,0.038720700000000004
YH86RTW2YVJ4,"Economics, Econometrics and Finance",Social Sciences,0.019346
YH86RTW2YVJ4,Arts and Humanities,Social Sciences,0.008934999999999998
YKGMTXA2NVL6,Social Sciences,Social Sciences,0.021438799999999997
YKGMTXA2NVL6,Engineering,Physical Sciences,0.007704300000000001
YKGMTXA2NVL6,Psychology,Social Sciences,0.0071794
YKGMTXA2NVL6,"Business, Management and Accounting",Social Sciences,0.005783
YKGMTXA2NVL6,"Economics, Econometrics and Finance",Social Sciences,0.0055379
YKGMTXA2NVL6,Health Professions,Health Sciences,0.0020511
YKGMTXA2NVL6,Arts and Humanities,Social Sciences,0.0017839
YL62T9FVJXG3,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0552239
YL62T9FVJXG3,Medicine,Health Sciences,0.052282499999999996
YL62T9FVJXG3,Engineering,Physical Sciences,0.018365199999999998
YL62T9FVJXG3,Mathematics,Physical Sciences,0.0144057
YL62T9FVJXG3,Computer Science,Physical Sciences,0.014181599999999999
YL62T9FVJXG3,Psychology,Social Sciences,0.010313
YL62T9FVJXG3,Health Professions,Health Sciences,0.010209
YL62T9FVJXG3,Social Sciences,Social Sciences,0.0076515
YL62T9FVJXG3,"Economics, Econometrics and Finance",Social Sciences,0.0076036
YL62T9FVJXG3,Arts and Humanities,Social Sciences,0.0073169
YL62T9FVJXG3,Physics and Astronomy,Physical Sciences,0.00684
YLF2SS2NYGC5,Medicine,Health Sciences,0.0033857
YLF2SS2NYGC5,Immunology and Microbiology,Life Sciences,0.0016649999999999998
YLF2SS2NYGC5,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.0009835999999999998
YLF2SS2NYGC5,Mathematics,Physical Sciences,0.0001531
YLF2SS2NYGC5,Agricultural and Biological Sciences,Life Sciences,0.0001358
YLF2SS2NYGC5,Computer Science,Physical Sciences,9e-05
YLF2SS2NYGC5,Social Sciences,Social Sciences,7.2e-05
YM5EKEVEGB75,Medicine,Health Sciences,0.013893699999999998
