uei,fiscal_year,works_count,cited_by_count
V913TCT2SFZ9,2026,328.0,31.0
VDFYLZPJEAV6,2016,1493.0,59289.0
VDFYLZPJEAV6,2017,1747.0,54809.0
VDFYLZPJEAV6,2018,1860.0,53128.0
VDFYLZPJEAV6,2019,1671.0,67569.0
VDFYLZPJEAV6,2020,2138.0,52304.0
VDFYLZPJEAV6,2021,2138.0,39833.0
VDFYLZPJEAV6,2022,2425.0,22629.0
VDFYLZPJEAV6,2023,2398.0,21207.0
VDFYLZPJEAV6,2024,2383.0,9921.0
VDFYLZPJEAV6,2025,2269.0,4456.0
VDFYLZPJEAV6,2026,1184.0,146.0
VGJHK59NMPK9,2016,37.0,156.0
VGJHK59NMPK9,2017,31.0,459.0
VGJHK59NMPK9,2018,31.0,807.0
VGJHK59NMPK9,2019,18.0,138.0
VGJHK59NMPK9,2020,32.0,331.0
VGJHK59NMPK9,2021,31.0,580.0
VGJHK59NMPK9,2022,27.0,350.0
VGJHK59NMPK9,2023,118.0,149.0
VGJHK59NMPK9,2024,48.0,3111.0
VGJHK59NMPK9,2025,55.0,52.0
VGJHK59NMPK9,2026,20.0,1.0
VL5FH97BNMH5,2016,109.43326340810768,4723.144996684809
VL5FH97BNMH5,2017,109.83436272420337,4901.567342461375
VL5FH97BNMH5,2018,118.59169779229262,5307.011901148103
VL5FH97BNMH5,2019,107.22721716958138,3634.9625521171993
VL5FH97BNMH5,2020,127.75013217647756,3809.8418539349204
VL5FH97BNMH5,2021,132.6301738556418,3225.440150383499
VL5FH97BNMH5,2022,118.05689870416504,1944.7300340899576
VL5FH97BNMH5,2023,118.12374859018098,1148.3473419819632
VL5FH97BNMH5,2024,118.19059847619693,713.8899327643139
VL5FH97BNMH5,2025,97.53398369726885,179.02399475071005
VL5FH97BNMH5,2026,46.99546986921179,8.891034840121149
VLQKFEEJ3NE9,2016,525.0,41008.0
VLQKFEEJ3NE9,2017,521.0,31243.0
VLQKFEEJ3NE9,2018,634.0,27662.0
VLQKFEEJ3NE9,2019,645.0,28325.0
VLQKFEEJ3NE9,2020,834.0,25927.0
VLQKFEEJ3NE9,2021,711.0,22827.0
VLQKFEEJ3NE9,2022,809.0,12454.0
VLQKFEEJ3NE9,2023,871.0,9959.0
VLQKFEEJ3NE9,2024,889.0,5247.0
VLQKFEEJ3NE9,2025,710.0,1767.0
VLQKFEEJ3NE9,2026,415.0,64.0
VPWMMPGGPJ74,2016,528.0,44438.0
VPWMMPGGPJ74,2017,547.0,32929.0
VPWMMPGGPJ74,2018,578.0,20866.0
VPWMMPGGPJ74,2019,542.0,20184.0
VPWMMPGGPJ74,2020,644.0,24437.0
VPWMMPGGPJ74,2021,689.0,17468.0
VPWMMPGGPJ74,2022,336.0,9557.0
VPWMMPGGPJ74,2023,259.0,5553.0
VPWMMPGGPJ74,2024,229.0,2483.0
VPWMMPGGPJ74,2025,189.0,2160.0
VPWMMPGGPJ74,2026,77.0,6.0
VQ5WK498QDC6,2019,2.0,0.0
VQ5WK498QDC6,2021,2.0,0.0
VQ5WK498QDC6,2022,1.0,0.0
VQ5WK498QDC6,2023,1.0,2.0
VQ5WK498QDC6,2024,2.0,0.0
VQ5WK498QDC6,2025,2.0,0.0
VQ5WK498QDC6,2026,3.0,0.0
VRAASTY11EA3,2016,183.0,11556.0
VRAASTY11EA3,2017,186.0,7864.0
VRAASTY11EA3,2018,212.0,4844.0
VRAASTY11EA3,2019,249.0,5682.0
VRAASTY11EA3,2020,281.0,11636.0
VRAASTY11EA3,2021,296.0,6627.0
VRAASTY11EA3,2022,253.0,3097.0
VRAASTY11EA3,2023,290.0,2643.0
VRAASTY11EA3,2024,297.0,712.0
VRAASTY11EA3,2025,250.0,471.0
VRAASTY11EA3,2026,74.0,12.0
VUYJL5Q7YCZ3,2016,186.0,5789.0
VUYJL5Q7YCZ3,2017,196.0,7598.0
VUYJL5Q7YCZ3,2018,219.0,19167.0
VUYJL5Q7YCZ3,2019,228.0,8248.0
VUYJL5Q7YCZ3,2020,275.0,6458.0
VUYJL5Q7YCZ3,2021,288.0,6520.0
VUYJL5Q7YCZ3,2022,272.0,3945.0
VUYJL5Q7YCZ3,2023,273.0,2462.0
VUYJL5Q7YCZ3,2024,282.0,1232.0
VUYJL5Q7YCZ3,2025,221.0,482.0
VUYJL5Q7YCZ3,2026,142.0,21.0
VXUFPE4MCZH5,2016,2678.0,133852.0
VXUFPE4MCZH5,2017,2656.0,145106.0
VXUFPE4MCZH5,2018,2924.0,166676.0
VXUFPE4MCZH5,2019,2826.0,107440.0
VXUFPE4MCZH5,2020,3527.0,138088.0
VXUFPE4MCZH5,2021,3605.0,79857.0
VXUFPE4MCZH5,2022,3543.0,66966.0
VXUFPE4MCZH5,2023,3883.0,51367.0
VXUFPE4MCZH5,2024,3824.0,32612.0
VXUFPE4MCZH5,2025,4068.0,10187.0
VXUFPE4MCZH5,2026,1662.0,675.0
W1NBN156CYF9,2016,0.23543693514297281,8.381554891089833
W1NBN156CYF9,2017,0.047087387028594566,1.083009901657675
W1NBN156CYF9,2018,0.5179612573145402,2.919417995772863
W1NBN156CYF9,2019,0.1412621610857837,0.8004855794861077
W1NBN156CYF9,2020,0.329611709200162,5.791748604517132
W1NBN156CYF9,2021,0.47087387028594563,2.966505382801458
W1NBN156CYF9,2022,0.47087387028594563,6.49805940994605
W1NBN156CYF9,2023,1.177184675714864,48.735445574595374
W1NBN156CYF9,2024,1.4126216108578369,5.6504864434313475
W1NBN156CYF9,2025,1.177184675714864,3.578641414173187
W1NBN156CYF9,2026,0.3766990962287565,0.4237864832573511
W6Q8XJV41Z98,2016,73.0,8311.0
W6Q8XJV41Z98,2017,112.0,12280.0
W6Q8XJV41Z98,2018,129.0,7003.0
W6Q8XJV41Z98,2019,189.0,5337.0
W6Q8XJV41Z98,2020,234.0,8162.0
W6Q8XJV41Z98,2021,245.0,4760.0
W6Q8XJV41Z98,2022,221.0,2742.0
W6Q8XJV41Z98,2023,245.0,2682.0
W6Q8XJV41Z98,2024,310.0,1307.0
W6Q8XJV41Z98,2025,434.0,671.0
W6Q8XJV41Z98,2026,167.0,31.0
W8LKB16HV1K5,2016,242.0,4625.0
W8LKB16HV1K5,2017,240.0,3418.0
W8LKB16HV1K5,2018,251.0,5115.0
W8LKB16HV1K5,2019,389.0,7329.0
W8LKB16HV1K5,2020,387.0,8040.0
W8LKB16HV1K5,2021,356.0,5554.0
W8LKB16HV1K5,2022,419.0,5003.0
W8LKB16HV1K5,2023,579.0,2707.0
W8LKB16HV1K5,2024,403.0,2792.0
W8LKB16HV1K5,2025,535.0,902.0
W8LKB16HV1K5,2026,257.0,25.0
W8XEAJDKMXH3,2016,3579.430820190642,154629.28983903155
W8XEAJDKMXH3,2017,3676.7967940252092,146174.3620644555
W8XEAJDKMXH3,2018,3857.5110723096013,138479.0404281608
W8XEAJDKMXH3,2019,4008.6745881072375,133379.2607636195
W8XEAJDKMXH3,2020,4787.6023787837785,130780.30908850224
W8XEAJDKMXH3,2021,4680.007294857642,91565.68955671848
W8XEAJDKMXH3,2022,4351.53920413947,66122.86191155094
W8XEAJDKMXH3,2023,4618.6326343082255,46104.4934623497
W8XEAJDKMXH3,2024,5019.0833515967,30122.456084095866
W8XEAJDKMXH3,2025,4902.016869437629,10060.519203023126
W8XEAJDKMXH3,2026,2440.211040733269,574.7244447744712
WCUGNQQ8DZU1,2016,1192.0,37941.0
WCUGNQQ8DZU1,2017,1271.0,37930.0
WCUGNQQ8DZU1,2018,1186.0,28705.0
WCUGNQQ8DZU1,2019,1341.0,25408.0
WCUGNQQ8DZU1,2020,1428.0,37797.0
WCUGNQQ8DZU1,2021,1383.0,24208.0
WCUGNQQ8DZU1,2022,1395.0,14495.0
WCUGNQQ8DZU1,2023,1519.0,10011.0
WCUGNQQ8DZU1,2024,1340.0,9507.0
WCUGNQQ8DZU1,2025,1401.0,1919.0
WCUGNQQ8DZU1,2026,698.0,45.0
WFVHMSF6BU45,2016,346.0,16988.0
WFVHMSF6BU45,2017,400.0,14416.0
WFVHMSF6BU45,2018,351.0,11769.0
WFVHMSF6BU45,2019,330.0,11700.0
WFVHMSF6BU45,2020,386.0,7091.0
WFVHMSF6BU45,2021,316.0,8660.0
WFVHMSF6BU45,2022,343.0,3959.0
WFVHMSF6BU45,2023,398.0,2857.0
WFVHMSF6BU45,2024,325.0,1528.0
WFVHMSF6BU45,2025,302.0,1391.0
WFVHMSF6BU45,2026,174.0,34.0
WK63UJ11C2H7,2016,993.0,37993.0
WK63UJ11C2H7,2017,1073.0,25813.0
WK63UJ11C2H7,2018,1053.0,22060.0
WK63UJ11C2H7,2019,1024.0,18558.0
WK63UJ11C2H7,2020,1279.0,23589.0
WK63UJ11C2H7,2021,1343.0,19277.0
WK63UJ11C2H7,2022,1285.0,12395.0
WK63UJ11C2H7,2023,1392.0,9124.0
WK63UJ11C2H7,2024,1472.0,7156.0
WK63UJ11C2H7,2025,1419.0,2415.0
WK63UJ11C2H7,2026,628.0,102.0
WKAUE7NHR4L1,2016,234.0,12662.0
WKAUE7NHR4L1,2017,247.0,10347.0
WKAUE7NHR4L1,2018,236.0,8443.0
WKAUE7NHR4L1,2019,290.0,9971.0
WKAUE7NHR4L1,2020,350.0,8739.0
WKAUE7NHR4L1,2021,557.0,8798.0
WKAUE7NHR4L1,2022,500.0,3785.0
WKAUE7NHR4L1,2023,615.0,4216.0
WKAUE7NHR4L1,2024,686.0,2201.0
WKAUE7NHR4L1,2025,825.0,637.0
WKAUE7NHR4L1,2026,340.0,254.0
WKPTJDWG2C68,2016,140.0,15135.0
WKPTJDWG2C68,2017,157.0,30520.0
WKPTJDWG2C68,2018,188.0,32825.0
WKPTJDWG2C68,2019,210.0,42495.0
WKPTJDWG2C68,2020,276.0,30414.0
WKPTJDWG2C68,2021,374.0,34098.0
WKPTJDWG2C68,2022,327.0,13074.0
WKPTJDWG2C68,2023,320.0,12877.0
WKPTJDWG2C68,2024,333.0,3456.0
WKPTJDWG2C68,2025,375.0,1626.0
WKPTJDWG2C68,2026,186.0,79.0
WL9FLBRVPJJ7,2016,1220.0485517540665,57648.57312603217
WL9FLBRVPJJ7,2017,1464.9450740239631,47046.39555188528
WL9FLBRVPJJ7,2018,1371.8298225202282,54106.10059080216
WL9FLBRVPJJ7,2019,1425.3796191725592,39803.529743527
WL9FLBRVPJJ7,2020,2614.0486722513742,42699.31174084095
WL9FLBRVPJJ7,2021,1565.5641186891712,36098.02024778862
WL9FLBRVPJJ7,2022,1528.386234389145,23965.40995020855
WL9FLBRVPJJ7,2023,1606.8349810772736,16965.735256583455
WL9FLBRVPJJ7,2024,1728.2599976902027,11018.297013101304
WL9FLBRVPJJ7,2025,2731.3807107762273,3807.1517849256056
WL9FLBRVPJJ7,2026,745.6041750445596,157.2385748835965
WLDGTNCFFJZ3,2016,9.685664130871816,617.1151717669757
WLDGTNCFFJZ3,2017,8.993830978666685,346.6084092547699
WLDGTNCFFJZ3,2018,9.685664130871816,397.11222936574444
WLDGTNCFFJZ3,2019,8.301997826461555,152.2032934851285
WLDGTNCFFJZ3,2020,112.076970657231,289.87809077394934
WLDGTNCFFJZ3,2021,25.597826631589797,624.7253364412321
WLDGTNCFFJZ3,2022,9.685664130871816,96.85664130871815
WLDGTNCFFJZ3,2023,39.43448967569239,174.34195435569268
WLDGTNCFFJZ3,2024,20.75499456615389,104.46680598297458
WLDGTNCFFJZ3,2025,10.377497283076945,5.534665217641037
WLDGTNCFFJZ3,2026,2.7673326088205186,0.0
WMHWCFJNAJL3,2016,155.0,13496.0
WMHWCFJNAJL3,2017,183.0,19523.0
WMHWCFJNAJL3,2018,172.0,20942.0
WMHWCFJNAJL3,2019,194.0,18919.0
WMHWCFJNAJL3,2020,214.0,33511.0
WMHWCFJNAJL3,2021,240.0,12143.0
WMHWCFJNAJL3,2022,234.0,4326.0
WMHWCFJNAJL3,2023,282.0,5781.0
WMHWCFJNAJL3,2024,364.0,3174.0
WMHWCFJNAJL3,2025,237.0,1102.0
WMHWCFJNAJL3,2026,467.0,57.0
WNN6VH618X58,2016,589.0,19434.0
WNN6VH618X58,2017,641.0,18370.0
WNN6VH618X58,2018,675.0,19708.0
WNN6VH618X58,2019,603.0,16123.0
WNN6VH618X58,2020,733.0,13868.0
WNN6VH618X58,2021,628.0,11614.0
WNN6VH618X58,2022,639.0,6727.0
WNN6VH618X58,2023,707.0,5566.0
WNN6VH618X58,2024,684.0,3374.0
WNN6VH618X58,2025,677.0,1104.0
WNN6VH618X58,2026,337.0,79.0
WNTPS995QBM7,2016,4157.0,150288.0
WNTPS995QBM7,2017,4057.0,142881.0
WNTPS995QBM7,2018,4306.0,127995.0
WNTPS995QBM7,2019,4534.0,134295.0
WNTPS995QBM7,2020,5522.0,137973.0
WNTPS995QBM7,2021,5245.0,106019.0
WNTPS995QBM7,2022,5179.0,76076.0
WNTPS995QBM7,2023,5057.0,57437.0
WNTPS995QBM7,2024,4942.0,31344.0
WNTPS995QBM7,2025,4688.0,10713.0
WNTPS995QBM7,2026,2020.0,406.0
WQNERYY3BK94,2016,85.0,7840.0
WQNERYY3BK94,2017,87.0,5323.0
WQNERYY3BK94,2018,95.0,8367.0
WQNERYY3BK94,2019,133.0,4454.0
WQNERYY3BK94,2020,104.0,3519.0
WQNERYY3BK94,2021,129.0,3885.0
WQNERYY3BK94,2022,117.0,4986.0
WQNERYY3BK94,2023,150.0,1330.0
WQNERYY3BK94,2024,236.0,889.0
WQNERYY3BK94,2025,135.0,395.0
WQNERYY3BK94,2026,67.0,14.0
WS29EMGEVEJ4,2016,1.0,148.0
WS29EMGEVEJ4,2018,1.0,11.0
WS29EMGEVEJ4,2019,1.0,53.0
WS29EMGEVEJ4,2020,1.0,3.0
WS29EMGEVEJ4,2021,2.0,35.0
WUWGNMBAHKG2,2016,3.0,0.0
WUWGNMBAHKG2,2017,2.0,0.0
WUWGNMBAHKG2,2020,2.0,7.0
WUWGNMBAHKG2,2021,1.0,0.0
WUWGNMBAHKG2,2022,1.0,0.0
WWH4L4GKKW58,2016,67.0,1438.0
WWH4L4GKKW58,2017,71.0,2053.0
WWH4L4GKKW58,2018,68.0,943.0
WWH4L4GKKW58,2019,67.0,1308.0
WWH4L4GKKW58,2020,74.0,1045.0
WWH4L4GKKW58,2021,73.0,516.0
WWH4L4GKKW58,2022,72.0,475.0
WWH4L4GKKW58,2023,86.0,379.0
WWH4L4GKKW58,2024,97.0,250.0
WWH4L4GKKW58,2025,111.0,76.0
WWH4L4GKKW58,2026,46.0,1.0
X1M1PN3KG3E7,2016,1854.132413517702,70946.79489653108
X1M1PN3KG3E7,2017,2016.9817100512646,70170.22250485237
X1M1PN3KG3E7,2018,2193.604330172243,76945.07731885064
X1M1PN3KG3E7,2019,2632.3251962066915,72837.79120553275
X1M1PN3KG3E7,2020,2763.9819657922835,71485.57490745057
X1M1PN3KG3E7,2021,2519.7080209919395,50389.29924680793
X1M1PN3KG3E7,2022,2736.840416370023,38029.76681586516
X1M1PN3KG3E7,2023,2889.562269089309,21582.392963727903
X1M1PN3KG3E7,2024,2654.2004748455283,15117.032832693923
X1M1PN3KG3E7,2025,2554.1413299604787,5073.4442531998475
X1M1PN3KG3E7,2026,1220.1544307440067,238.1974785117782
X59NJBFL8BJ3,2016,989.0,44208.0
X59NJBFL8BJ3,2017,1026.0,53165.0
X59NJBFL8BJ3,2018,1168.0,46868.0
X59NJBFL8BJ3,2019,1288.0,47997.0
X59NJBFL8BJ3,2020,1695.0,56496.0
X59NJBFL8BJ3,2021,1534.0,30861.0
X59NJBFL8BJ3,2022,1459.0,24681.0
X59NJBFL8BJ3,2023,1546.0,15917.0
X59NJBFL8BJ3,2024,1360.0,7507.0
X59NJBFL8BJ3,2025,1315.0,3286.0
X59NJBFL8BJ3,2026,595.0,100.0
X5S7PNXMJMC7,2016,316.0,8139.0
X5S7PNXMJMC7,2017,258.0,7697.0
X5S7PNXMJMC7,2018,336.0,9396.0
X5S7PNXMJMC7,2019,384.0,7096.0
X5S7PNXMJMC7,2020,405.0,6593.0
X5S7PNXMJMC7,2021,413.0,4266.0
X5S7PNXMJMC7,2022,397.0,3952.0
X5S7PNXMJMC7,2023,566.0,5530.0
X5S7PNXMJMC7,2024,531.0,3304.0
X5S7PNXMJMC7,2025,573.0,1404.0
X5S7PNXMJMC7,2026,283.0,28.0
XA77NAJYELF1,2016,835.4306641261543,26212.512538252835
XA77NAJYELF1,2017,721.8721247509226,20667.15390840947
XA77NAJYELF1,2018,716.8695459238198,19341.97077710996
XA77NAJYELF1,2019,746.8850188864362,18656.117219914177
XA77NAJYELF1,2020,903.9659940574616,20180.402988532376
XA77NAJYELF1,2021,1233.635938763531,13955.69415396846
XA77NAJYELF1,2022,1645.848434116795,11837.102020690458
XA77NAJYELF1,2023,1724.889179585018,8621.94460851154
XA77NAJYELF1,2024,972.0010661060586,4624.383867773755
XA77NAJYELF1,2025,968.4992609270867,2079.071760543891
XA77NAJYELF1,2026,411.7122374705539,53.02733556728884
XAJWT43U55A3,2016,277.0,11120.0
XAJWT43U55A3,2017,282.0,7837.0
XAJWT43U55A3,2018,251.0,5477.0
XAJWT43U55A3,2019,296.0,6951.0
XAJWT43U55A3,2020,318.0,9741.0
XAJWT43U55A3,2021,416.0,7432.0
XAJWT43U55A3,2022,424.0,4210.0
XAJWT43U55A3,2023,285.0,3280.0
XAJWT43U55A3,2024,408.0,2073.0
XAJWT43U55A3,2025,362.0,753.0
XAJWT43U55A3,2026,188.0,22.0
XCPKWEM58CV5,2016,55.0,2051.0
XCPKWEM58CV5,2017,49.0,3055.0
XCPKWEM58CV5,2018,49.0,1838.0
XCPKWEM58CV5,2019,51.0,1999.0
XCPKWEM58CV5,2020,34.0,769.0
XCPKWEM58CV5,2021,39.0,1111.0
XCPKWEM58CV5,2022,37.0,1124.0
XCPKWEM58CV5,2023,19.0,278.0
XCPKWEM58CV5,2024,40.0,388.0
XCPKWEM58CV5,2025,41.0,125.0
XCPKWEM58CV5,2026,11.0,1.0
XF3XM9642N96,2016,3248.0,126869.0
XF3XM9642N96,2017,3554.0,128829.0
XF3XM9642N96,2018,3649.0,122146.0
XF3XM9642N96,2019,3578.0,106753.0
XF3XM9642N96,2020,3637.0,93621.0
XF3XM9642N96,2021,3437.0,64343.0
XF3XM9642N96,2022,3373.0,50351.0
XF3XM9642N96,2023,3505.0,30469.0
XF3XM9642N96,2024,3608.0,23467.0
XF3XM9642N96,2025,3649.0,7608.0
XF3XM9642N96,2026,1606.0,405.0
XJ7MMPHBMGM7,2016,755.0,24113.0
XJ7MMPHBMGM7,2017,796.0,33121.0
XJ7MMPHBMGM7,2018,951.0,31358.0
XJ7MMPHBMGM7,2019,1110.0,34201.0
XJ7MMPHBMGM7,2020,1431.0,36939.0
XJ7MMPHBMGM7,2021,1424.0,29929.0
XJ7MMPHBMGM7,2022,1588.0,25994.0
XJ7MMPHBMGM7,2023,1558.0,15778.0
XJ7MMPHBMGM7,2024,1493.0,7847.0
XJ7MMPHBMGM7,2025,1092.0,2020.0
XJ7MMPHBMGM7,2026,429.0,48.0
XJUCJAYJWYV1,2016,973.0,52657.0
XJUCJAYJWYV1,2017,1022.0,44695.0
XJUCJAYJWYV1,2018,1042.0,50079.0
XJUCJAYJWYV1,2019,1142.0,38110.0
XJUCJAYJWYV1,2020,1400.0,41005.0
XJUCJAYJWYV1,2021,1440.0,44488.0
XJUCJAYJWYV1,2022,1671.0,26535.0
XJUCJAYJWYV1,2023,1771.0,18602.0
XJUCJAYJWYV1,2024,1756.0,15047.0
XJUCJAYJWYV1,2025,1742.0,4434.0
XJUCJAYJWYV1,2026,866.0,404.0
XNY5ULPU8EN6,2016,2608.0,82206.0
XNY5ULPU8EN6,2017,2721.0,75158.0
XNY5ULPU8EN6,2018,2748.0,74376.0
XNY5ULPU8EN6,2019,2993.0,68508.0
XNY5ULPU8EN6,2020,3830.0,107858.0
XNY5ULPU8EN6,2021,3953.0,74344.0
XNY5ULPU8EN6,2022,4052.0,45713.0
XNY5ULPU8EN6,2023,4068.0,32744.0
XNY5ULPU8EN6,2024,3736.0,19179.0
XNY5ULPU8EN6,2025,4101.0,8404.0
XNY5ULPU8EN6,2026,1826.0,346.0
XQJNZNQZAFP3,2016,19.0,550.0
XQJNZNQZAFP3,2017,5.0,122.0
XQJNZNQZAFP3,2018,16.0,578.0
XQJNZNQZAFP3,2019,16.0,237.0
XQJNZNQZAFP3,2020,22.0,178.0
XQJNZNQZAFP3,2021,34.0,352.0
XQJNZNQZAFP3,2022,59.0,875.0
XQJNZNQZAFP3,2023,61.0,2097.0
XQJNZNQZAFP3,2024,61.0,253.0
XQJNZNQZAFP3,2025,55.0,127.0
XQJNZNQZAFP3,2026,41.0,9.0
XQQJEDK7JC21,2016,251.51942737977691,7918.505390395194
XQQJEDK7JC21,2017,274.173602132228,12766.498787419716
XQQJEDK7JC21,2018,303.79829219312546,9545.539838641742
XQQJEDK7JC21,2019,338.9413068732098,7485.462126857957
XQQJEDK7JC21,2020,356.077157006474,12134.505399453903
XQQJEDK7JC21,2021,351.1397086629911,7434.92589087172
XQQJEDK7JC21,2022,286.95288019771317,3689.435665133148
XQQJEDK7JC21,2023,282.88674626778607,3798.349966827624
XQQJEDK7JC21,2024,321.51501860209356,2352.8393547385367
XQQJEDK7JC21,2025,280.27280302711864,639.5447795499639
XQQJEDK7JC21,2026,155.38440375078596,22.654174752451038
XR6LMXNKDJJ1,2016,401.0,39408.0
XR6LMXNKDJJ1,2017,453.0,31263.0
XR6LMXNKDJJ1,2018,490.0,25328.0
XR6LMXNKDJJ1,2019,573.0,31109.0
XR6LMXNKDJJ1,2020,823.0,37986.0
XR6LMXNKDJJ1,2021,827.0,24501.0
XR6LMXNKDJJ1,2022,985.0,12019.0
XR6LMXNKDJJ1,2023,945.0,9569.0
XR6LMXNKDJJ1,2024,1203.0,7845.0
XR6LMXNKDJJ1,2025,991.0,2649.0
XR6LMXNKDJJ1,2026,769.0,300.0
XRJSGX384TD6,2016,3044.0,160345.0
XRJSGX384TD6,2017,3374.0,129512.0
XRJSGX384TD6,2018,3119.0,124226.0
XRJSGX384TD6,2019,6524.0,107522.0
XRJSGX384TD6,2020,6269.0,112362.0
XRJSGX384TD6,2021,5328.0,83467.0
XRJSGX384TD6,2022,6113.0,57671.0
XRJSGX384TD6,2023,5084.0,39551.0
XRJSGX384TD6,2024,4819.0,21332.0
XRJSGX384TD6,2025,3946.0,7170.0
XRJSGX384TD6,2026,3146.0,258.0
Y28BEBJ4MNU7,2016,8.0,2.0
Y28BEBJ4MNU7,2017,5.0,80.0
Y28BEBJ4MNU7,2018,7.0,10.0
Y28BEBJ4MNU7,2019,6.0,28.0
Y28BEBJ4MNU7,2020,26.0,92.0
Y28BEBJ4MNU7,2021,11.0,49.0
Y28BEBJ4MNU7,2022,22.0,24.0
Y28BEBJ4MNU7,2023,26.0,55.0
Y28BEBJ4MNU7,2024,90.0,40.0
Y28BEBJ4MNU7,2025,37.0,15.0
Y28BEBJ4MNU7,2026,17.0,2.0
Y2K4F9RPRRG7,2016,5373.0,327109.0
Y2K4F9RPRRG7,2017,5714.0,320526.0
Y2K4F9RPRRG7,2018,5817.0,290316.0
Y2K4F9RPRRG7,2019,6250.0,248617.0
Y2K4F9RPRRG7,2020,7305.0,269252.0
Y2K4F9RPRRG7,2021,7389.0,206646.0
Y2K4F9RPRRG7,2022,7191.0,149578.0
Y2K4F9RPRRG7,2023,7688.0,113602.0
Y2K4F9RPRRG7,2024,8293.0,67587.0
Y2K4F9RPRRG7,2025,8806.0,24397.0
Y2K4F9RPRRG7,2026,4144.0,1040.0
Y3RET2XN41S5,2016,303.0,7472.0
Y3RET2XN41S5,2017,440.0,8941.0
Y3RET2XN41S5,2018,553.0,11219.0
Y3RET2XN41S5,2019,537.0,11463.0
Y3RET2XN41S5,2020,652.0,11818.0
Y3RET2XN41S5,2021,574.0,7108.0
Y3RET2XN41S5,2022,524.0,5304.0
Y3RET2XN41S5,2023,617.0,3855.0
Y3RET2XN41S5,2024,589.0,2917.0
Y3RET2XN41S5,2025,657.0,1571.0
Y3RET2XN41S5,2026,302.0,57.0
Y6MGH342N169,2016,483.8324790099667,15129.441618641657
Y6MGH342N169,2017,482.2197040799334,14911.141012040733
Y6MGH342N169,2018,492.8179393344375,14021.11964708097
Y6MGH342N169,2019,509.29128326263395,11943.289546151738
Y6MGH342N169,2020,631.1709886894303,12226.792339209722
Y6MGH342N169,2021,571.8439109060654,11480.999132278645
Y6MGH342N169,2022,586.5892816949405,7320.270209211508
Y6MGH342N169,2023,589.814831555007,4956.74854924782
Y6MGH342N169,2024,747.5211800703985,2936.171958334769
Y6MGH342N169,2025,665.3848568479923,1195.1814213639057
Y6MGH342N169,2026,293.40983905675836,40.54976966940673
Y8CWNJRCNN91,2016,5868.5691798093585,253518.71016096845
Y8CWNJRCNN91,2017,6028.203205974791,239656.6379355445
Y8CWNJRCNN91,2018,6324.488927690399,227039.9595718392
Y8CWNJRCNN91,2019,6572.3254118927625,218678.7392363805
Y8CWNJRCNN91,2020,7849.3976212162215,214417.69091149775
Y8CWNJRCNN91,2021,7672.992705142358,150124.31044328152
Y8CWNJRCNN91,2022,7134.46079586053,108410.13808844906
Y8CWNJRCNN91,2023,7572.3673656917745,75589.5065376503
Y8CWNJRCNN91,2024,8228.9166484033,49386.543915904134
Y8CWNJRCNN91,2025,8036.983130562371,16494.480796976874
Y8CWNJRCNN91,2026,4000.788959266731,942.2755552255288
YDQLHSMTBZ24,2016,1.0,0.0
YDQLHSMTBZ24,2017,1.0,30.0
YDQLHSMTBZ24,2018,2.0,0.0
YDQLHSMTBZ24,2019,2.0,33.0
YDQLHSMTBZ24,2020,4.0,145.0
YDQLHSMTBZ24,2021,4.0,66.0
YDQLHSMTBZ24,2022,1.0,22.0
YDQLHSMTBZ24,2023,2.0,105.0
YDQLHSMTBZ24,2024,2.0,4.0
YDQLHSMTBZ24,2025,1.0,0.0
YDQLHSMTBZ24,2026,1.0,0.0
YEZEE8W5JKA3,2016,101.0,3711.0
YEZEE8W5JKA3,2017,103.0,5703.0
YEZEE8W5JKA3,2018,153.0,6764.0
YEZEE8W5JKA3,2019,175.0,6101.0
YEZEE8W5JKA3,2020,245.0,6505.0
YEZEE8W5JKA3,2021,225.0,3107.0
YEZEE8W5JKA3,2022,227.0,4152.0
YEZEE8W5JKA3,2023,240.0,2110.0
YEZEE8W5JKA3,2024,195.0,769.0
YEZEE8W5JKA3,2025,287.0,332.0
YEZEE8W5JKA3,2026,178.0,15.0
YH86RTW2YVJ4,2016,542.7096590310897,11307.787446777893
YH86RTW2YVJ4,2017,576.0122971989066,12897.063346008708
YH86RTW2YVJ4,2018,1200.745120606286,8736.392079357292
YH86RTW2YVJ4,2019,755.1681562313288,6909.063988778748
YH86RTW2YVJ4,2020,834.1077429994873,9132.940159762964
YH86RTW2YVJ4,2021,796.7964539410999,6761.97733687089
YH86RTW2YVJ4,2022,681.7790091578065,3792.8004580013658
YH86RTW2YVJ4,2023,765.6523200989749,4326.259384208061
YH86RTW2YVJ4,2024,878.2029027957634,3833.5036824286976
YH86RTW2YVJ4,2025,1024.672839181995,1237.4396941430473
YH86RTW2YVJ4,2026,486.28018880228893,131.36040610638875
YKGMTXA2NVL6,2016,738.0,18303.0
YKGMTXA2NVL6,2017,778.0,11050.0
YKGMTXA2NVL6,2018,724.0,16210.0
YKGMTXA2NVL6,2019,565.0,9563.0
YKGMTXA2NVL6,2020,715.0,12113.0
YKGMTXA2NVL6,2021,712.0,10050.0
YKGMTXA2NVL6,2022,684.0,6820.0
YKGMTXA2NVL6,2023,628.0,5752.0
YKGMTXA2NVL6,2024,772.0,3176.0
